status,brand,name,link,price,80PLUS,form factor,depth,modular,EPS8pin,OEM,platform,pcb,primary topology,primary cap(s) brand,secondary side topology,secondary electrolytic caps brand,secondary solid caps brand,modular board caps,fan,fanless mode,note,review/image_1,review/image_2,review/image_3,review/image_4
,SILVERSTONE,SST-SX700-LPT,https://kakaku.com/item/K0000884237/,"¥22,000",Platinum,SFX-L,130,full,Unknown,Sirtec,,,,,,,,,,,,,,,
,SILVERSTONE,SST-SX700-PT,https://kakaku.com/item/K0001205447/,"¥26,980",Platinum,SFX,100,full,x2,Sirtec,,,,,,,,,,,,,,,
,SILVERSTONE,SST-SX750-PT,https://kakaku.com/item/K0001325500/,"¥21,900",Platinum,SFX,100,full,Unknown,Enhance,,,,,,,,,,,,,,,
,SILVERSTONE,SST-SX800-LTI,https://kakaku.com/item/K0000933076/,"¥26,800",Titanium,SFX-L,130,full,Unknown,Enhance,,,,,,,,,,,,,,,
,SILVERSTONE,SST-SX800-LTI-Rev,https://kakaku.com/item/K0001311029/,"¥28,190",Titanium,SFX-L,130,full,x1,Enhance,,,,,,,,,,,,,,,
,SILVERSTONE,SST-SX1000-LPT,https://kakaku.com/item/K0001325501/,"¥28,980",Platinum,SFX-L,130,full,x2,Enhance,,,,,,,,,,,,,,,
,SILVERSTONE,SST-FX350-G,https://kakaku.com/item/K0001038061/,"¥10,480",Gold,Flex ATX,150,fixed,x1,CWT,,,,,,,,,,,,,,,
,SILVERSTONE,SST-FX500-G,https://kakaku.com/item/K0001334077/,"¥17,620",Gold,Flex ATX,150,fixed,x1,CWT,,,,,,,,,,,,,,,
,SILVERSTONE,SST-TX300,https://kakaku.com/item/K0000951442/,"¥7,510",Bronze,TFX,175,fixed,x1,CWT,CWT GPF,single sided,double forward,unknown,Passive Rectification + Group Regulation,unknown 105c,n/a,n/a,unknown,n/a,-,"https://www.tomshardware.com/news/tx300-silverstone-first-tfx-psu,34470.html",https://ru.gecid.com/power/chieftec_gpf-250p/?s=all,-,-
,SILVERSTONE,SST-TX500-G,https://kakaku.com/item/K0001334078/,"¥14,640",Gold,TFX,175,fixed,x1,CWT,,,,,,,,,,,,,,,
,SILVERSTONE,SST-TX700-G,https://kakaku.com/item/K0001334079/,"¥19,620",Gold,TFX,175,fixed,x1,CWT,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD 550W,https://kakaku.com/item/K0001187329/,"¥12,628",Gold,ATX,160,full,x1,SUPER FLOWER,LEADEX III GOLD,double sided,half-bridge LLC,chemi-con 105c,Synchronous Rectification + DC/DC,japanese 105c,FPCAP,Chemi-con/Teapo,Globefan S1282412L,yes,-,ftp://members.cybenetics.report/PDF_Reports/d/cybenetics_sm4.pdf,-,-,-
,SUPER FLOWER,LEADEX III GOLD 650W,https://kakaku.com/item/K0001187330/,"¥11,999",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD 750W,https://kakaku.com/item/K0001187331/,"¥12,670",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD 850W,https://kakaku.com/item/K0001187332/,"¥14,081",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD ARGB 550W,https://kakaku.com/item/K0001187325/,"¥12,120",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD ARGB 650W,https://kakaku.com/item/K0001187326/,"¥13,455",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD ARGB 750W,https://kakaku.com/item/K0001187327/,"¥14,590",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD ARGB 850W,https://kakaku.com/item/K0001187328/,"¥16,245",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD ARGB PRO 650W,https://kakaku.com/item/K0001271703/,"¥12,355",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD ARGB PRO 750W,https://kakaku.com/item/K0001271704/,"¥13,264",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX III GOLD ARGB PRO 850W,https://kakaku.com/item/K0001271705/,"¥16,420",Gold,ATX,160,full,x4,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX PLATINUM 1600W SF-1600F14HP,https://kakaku.com/item/K0001320484/,"¥46,580",Platinum,ATX,220,full,Unknown,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX PLATINUM SE 1000W-BK,https://kakaku.com/item/K0001259599/,"¥20,185",Platinum,ATX,180,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX PLATINUM SE 1000W-WT,https://kakaku.com/item/K0001259600/,"¥19,883",Platinum,ATX,180,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX PLATINUM SE 1200W-BK,https://kakaku.com/item/K0001354670/,"¥27,383",Platinum,ATX,180,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX PLATINUM SE SF-850F14MP,https://kakaku.com/item/K0001374990/,"¥19,360",Platinum,ATX,165,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX Titanium 1000W SF-1000F14HT,https://kakaku.com/item/K0001331192/,"¥39,340",Titanium,ATX,180,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX Titanium 1600W SF-1600F14HT,https://kakaku.com/item/K0001347173/,"¥53,978",Titanium,ATX,220,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX V Gold 1000W,https://kakaku.com/item/K0001275394/,"¥19,195",Gold,ATX,130,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX V Gold 650W,https://kakaku.com/item/K0001275391/,"¥12,327",Gold,ATX,130,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX V Gold 750W,https://kakaku.com/item/K0001275392/,"¥15,480",Gold,ATX,130,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX V Gold 850W,https://kakaku.com/item/K0001275393/,"¥16,480",Gold,ATX,130,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX V Gold PRO 1000W SF-1000F14TG v2.0,https://kakaku.com/item/K0001351642/,"¥20,240",Gold,ATX,130,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,SUPER FLOWER,LEADEX V Gold PRO 1000W SF-1000F14TG WT,https://kakaku.com/item/K0001374357/,"¥20,240",Gold,ATX,130,full,x2,SUPER FLOWER,,,,,,,,,,,,,,,
,Thermaltake,SMART 350W STANDARD PS-SPD-0350NPCWJP-W,https://kakaku.com/item/K0000873512/,"¥3,736",Standard,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源)?,unknown,single sided,double forward,Teapo 85c,Passive Rectification + Group Regulation,ChengX 105c,n/a,n/a,unknown,n/a,-,https://www.ask-corp.jp/products/thermaltake/power-supply/smart-standard.html,-,-,-
discontinued,Thermaltake,SMART 500W STANDARD PS-SPD-0500NPCWJP-W,https://kakaku.com/item/K0000873513/,"¥4,180",Standard,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源)?,unknown,single sided,double forward,Teapo 85c,Passive Rectification + Group Regulation,ChengX 105c,n/a,n/a,unknown,n/a,-,https://www.ask-corp.jp/products/thermaltake/power-supply/smart-standard.html,-,-,-
,Thermaltake,SMART 600W STANDARD PS-SPD-0600NPCWJP-W,https://kakaku.com/item/K0000873514/,"¥4,341",Standard,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源)?,unknown,single sided,double forward,Teapo 85c,Passive Rectification + Group Regulation,ChengX 105c,n/a,n/a,unknown,n/a,-,https://www.ask-corp.jp/products/thermaltake/power-supply/smart-standard.html,-,-,-
discontinued,Thermaltake,Smart BX1 RGB 550W BRONZE PS-SPR-0550NHFABJ-1,https://kakaku.com/item/K0001109731/,"¥5,380",Bronze,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源),unknown,single sided,double forward,? Rubycon 105c,Passive Rectification + Group Regulation,ChengX 105c,jb capacitors(?),n/a,? XIN WANG XW12025MS(TT-1225),n/a,3C認証：2018010907125969,-,-,-,-
discontinued,Thermaltake,Smart BX1 RGB 650W BRONZE PS-SPR-0650NHFABJ-1,https://kakaku.com/item/K0001109732/,"¥6,210",Bronze,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源),unknown,single sided,double forward,Rubycon 105c,Passive Rectification + Group Regulation,ChengX 105c,jb capacitors(?),n/a,XIN WANG XW12025MS(TT-1225),n/a,3C認証：2018010907125969,https://www.nikktech.com/main/articles/pc-hardware/power-supplies/9816-thermaltake-smart-bx1-rgb-650w-power-supply-unit-review?start=4,https://www.hardwareluxx.ru/index.php/artikel/hardware/netzteile/47691-test-i-obzor-thermaltake-smart-bx1-rgb-650w-blok-pitaniya-s-rgb-podsvetkoj-po-vygodnoj-tsene.html?start=2,-,-
discontinued,Thermaltake,Smart BX1 RGB 750W BRONZE PS-SPR-0750NHFABJ-1,https://kakaku.com/item/K0001109733/,"¥8,078",Bronze,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源),unknown,single sided,double forward,Rubycon 105c,Passive Rectification + DC/DC?,ChengX 105c,jb capacitors(?),n/a,? XIN WANG XW12025MS(TT-1225),n/a,-,https://megaobzor.com/review-Thermaltake-Smart-BX1-RGB-750W.html,-,-,-
discontinued,Thermaltake,TOUGHPOWER GX1 RGB GOLD 500W PS-TPD-0500NHFAGJ-1,https://kakaku.com/item/K0001115222/,"¥5,979",Gold,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源),unknown,single sided,half-bridge LLC,Rubycon 105c,Synchronous Rectification + DC/DC,ChengX 105c,Teapo,n/a,XIN WANG XW12025MS(TT-1225),n/a,3C認証：2018010907125297,https://www.thermaltake.com/toughpower-gx1-rgb-600w-gold.html,-,-,-
,Thermaltake,TOUGHPOWER GX1 RGB GOLD 600W PS-TPD-0600NHFAGJ-1,https://kakaku.com/item/K0001115223/,"¥6,794",Gold,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源),unknown,single sided,half-bridge LLC,Rubycon 105c,Synchronous Rectification + DC/DC,ChengX 105c,Teapo,n/a,XIN WANG XW12025MS(TT-1225),n/a,3C認証：2018010907125297,https://www.thermaltake.com/toughpower-gx1-rgb-600w-gold.html,https://occlub.ru/testodrom/37587-thermaltake-toughpower-gx1-rgb-600-vt-obzor-jeksperiment-udalsja/4,-,-
,Thermaltake,TOUGHPOWER GX1 RGB GOLD 700W PS-TPD-0700NHFAGJ-1,https://kakaku.com/item/K0001115224/,"¥7,893",Gold,ATX,140,fixed,x1,Jiuzhou Yangguang Power Supply(九州阳光电源),unknown,single sided,half-bridge LLC,Rubycon 105c,Synchronous Rectification + DC/DC,ChengX 105c,Teapo,n/a,XIN WANG XW12025MS(TT-1225),n/a,3C認証：2018010907125297,https://www.thermaltake.com/toughpower-gx1-rgb-600w-gold.html,-,-,-
,Thermaltake,TR2 450W V2 BRONZE PS-TR2-0450NPCBJP-B-V2,https://kakaku.com/item/K0000873519/,"¥5,445",Bronze,ATX,140,fixed,x1,CWT,CWT GPK,single sided,double forward,japanese 105c,Passive Rectification + Group Regulation,CapXon 105c,n/a,n/a,unknown,n/a,-,https://kakaku.com/item/K0000873520/images/page=ka_5/,-,-,-
,Thermaltake,TR2 450W V2 GOLD PS-TR2-0450NPCGJP-G-V2,https://kakaku.com/item/K0000873515/,"¥5,979",Gold,ATX,140,fixed,x1,Sirtec,Sirtec Astro Lite HPM,single sided,half-bridge LLC,Teapo 85c,Synchronous Rectification + DC/DC,TEAPO 105c,Teapo,n/a,unknown,n/a,-,https://www.ask-corp.jp/products/thermaltake/power-supply/tr2-v2-gold.html,-,-,-
,Thermaltake,TR2 500W V2 BRONZE PS-TR2-0500NPCBJP-B-V2,https://kakaku.com/item/K0000873520/,"¥6,673",Bronze,ATX,140,fixed,x1,CWT,CWT GPK,single sided,double forward,japanese 105c,Passive Rectification + Group Regulation,CapXon 105c,n/a,n/a,unknown,n/a,-,https://kakaku.com/item/K0000873520/images/page=ka_5/,-,-,-
,Thermaltake,TR2 500W V2 GOLD PS-TR2-0500NPCGJP-G-V2,https://kakaku.com/item/K0000873516/,"¥6,232",Gold,ATX,140,fixed,x1,Sirtec,Sirtec Astro Lite HPM,single sided,half-bridge LLC,Teapo 85c,Synchronous Rectification + DC/DC,TEAPO 105c,Teapo,n/a,unknown,n/a,-,https://www.ask-corp.jp/products/thermaltake/power-supply/tr2-v2-gold.html,-,-,-
,Thermaltake,TR2 600W V2 BRONZE PS-TR2-0600NPCBJP-B-V2,https://kakaku.com/item/K0000873521/,"¥7,214",Bronze,ATX,140,fixed,x1,CWT,CWT GPK,single sided,double forward,japanese 105c,Passive Rectification + Group Regulation,CapXon 105c,n/a,n/a,unknown,n/a,-,https://kakaku.com/item/K0000873520/images/page=ka_5/,-,-,-
,Thermaltake,TR2 600W V2 GOLD PS-TR2-0600NPCGJP-G-V2,https://kakaku.com/item/K0000873517/,"¥7,678",Gold,ATX,140,fixed,x1,Sirtec,Sirtec Astro Lite HPM,single sided,half-bridge LLC,Teapo 85c,Synchronous Rectification + DC/DC,TEAPO 105c,Teapo,n/a,unknown,n/a,-,https://www.ask-corp.jp/products/thermaltake/power-supply/tr2-v2-gold.html,-,-,-
,Thermaltake,TOUGHPOWER DIGITAL iRGB PLUS 750W GOLD PS-TPI-0750F3FDGJ-1,https://kakaku.com/item/K0001209494/,"¥14,633",Gold,ATX,160,full,x1,CWT,,,,,,,,,,,,,,,
,Thermaltake,Toughpower Grand RGB 650W Gold PS-TPG-0650FPCGJP-R,https://kakaku.com/item/K0000956404/,"¥9,973",Gold,ATX,160,full,x1,Sirtec,,,,,,,,,,,,,,,
,Thermaltake,Toughpower Grand RGB 750W Gold PS-TPG-0750FPCGJP-R,https://kakaku.com/item/K0000956405/,"¥16,478",Gold,ATX,160,full,x1,Sirtec,,,,,,,,,,,,,,,
,Thermaltake,Toughpower Grand RGB 850W Gold PS-TPG-0850FPCGJP-R,https://kakaku.com/item/K0000956406/,"¥9,900",Gold,ATX,160,full,x2,Sirtec,,,,,,,,,,,,,,,
,Thermaltake,Toughpower Grand RGB 850W Platinum PS-TPG-0850F1FAPJ-1,https://kakaku.com/item/K0001070440/,"¥15,393",Platinum,ATX,160,full,x2,CWT,,,,,,,,,,,,,,,
,Thermaltake,Toughpower Grand RGB 1050W Platinum PS-TPG-1050F1FAPJ-1,https://kakaku.com/item/K0001046022/,"¥21,780",Platinum,ATX,160,full,x2,CWT,,,,,,,,,,,,,,,
,Thermaltake,Toughpower Grand RGB 1200W Platinum PS-TPG-1200F1FAPJ-1,https://kakaku.com/item/K0001070441/,"¥23,800",Platinum,ATX,180,full,x2,CWT,,,,,,,,,,,,,,,
,Thermaltake,TOUGHPOWER GF1 ARGB GOLD 650W PS-TPD-0650F3FAGJ-1,https://kakaku.com/item/K0001219283/,"¥9,900",Gold,ATX,160,full,x1,CWT,,,,,,,,,,,,,,,
,Thermaltake,TOUGHPOWER GF1 GOLD 1000W PS-TPD-1000FNFAGJ-1,https://kakaku.com/item/K0001377430/,"¥18,608",Gold,ATX,160,full,x2,CWT,,,,,,,,,,,,,,,
,Thermaltake,TOUGHPOWER GF1 GOLD 1200W PS-TPD-1200FNFAGJ-1,https://kakaku.com/item/K0001377431/,"¥20,210",Gold,ATX,160,full,x2,CWT,,,,,,,,,,,,,,,
,Thermaltake,Toughpower iRGB PLUS 850W PLATINUM PS-TPI-0850F2FDPJ-1,https://kakaku.com/item/K0001027841/,"¥20,414",Platinum,ATX,160,full,x2,CWT,,,,,,,,,,,,,,,
,Thermaltake,TOUGHPOWER PF1 Compact PLATINUM 750W PS-TPD-0750FNFAPJ-1,https://kakaku.com/item/K0001387159/,"¥15,130",Platinum,ATX,140,full,x2,Jiuzhou Yangguang Power Supply(九州阳光电源),,,,,,,,,,,,,,,
,Thermaltake,TOUGHPOWER PF1 Compact PLATINUM 850W PS-TPD-0850FNFAPJ-1,https://kakaku.com/item/K0001387160/,"¥15,950",Platinum,ATX,140,full,x2,Jiuzhou Yangguang Power Supply(九州阳光电源),,,,,,,,,,,,,,,
,Thermaltake,TOUGHPOWER TF1 TITANIUM 1550W PS-TPD-1550FNFATJ-1,https://kakaku.com/item/K0001398672/,"¥40,800",Titanium,ATX,180,full,x2,CWT,,,,,,,,,,,,,,,
,ZAWARD,FLEX 250 ENP7025B-126YGD-N,https://kakaku.com/item/K0000419776/,"¥8,732",Bronze,Flex ATX,81.5,fixed,-,Enhance,Enhance ENP7100,unknown,unknown,unknown,unknown,unknown,unknown,n/a,unknown,n/a,-,-,-,-,-
,ZALMAN,WATTTERA 1000W ZM1000-EBTII,https://kakaku.com/item/K0001332866/,"¥16,940",Gold,ATX,160,full,x2,Enhance,,,,,,,,,,,,,,,
,ZALMAN,WATTTERA 1200W ZM1200-EBTII,https://kakaku.com/item/K0001332867/,"¥20,224",Gold,ATX,160,full,x2,Enhance,,,,,,,,,,,,,,,
,ZALMAN,WATTTERA 700W ZM700-EBTII,https://kakaku.com/item/K0001332864/,"¥11,222",Gold,ATX,160,full,x2,Enhance,,,,,,,,,,,,,,,
,ZALMAN,WATTTERA 800W ZM800-EBTII,https://kakaku.com/item/K0001332865/,"¥13,970",Gold,ATX,160,full,x2,Enhance,,,,,,,,,,,,,,,
,オウルテック,OWL-GPM550S,https://kakaku.com/item/K0001354721/,"¥7,861",Bronze,ATX,140,fixed,x1,CWT,,,,,,,,,,,,,,,
,オウルテック,OWL-GPM650S,https://kakaku.com/item/K0001354722/,"¥8,452",Bronze,ATX,140,fixed,x1,CWT,,,,,,,,,,,,,,,
,玄人志向,KRPW-AC120W,https://kakaku.com/item/K0000488262/,"¥7,280",Not Certified,AC Brick,0,fixed,-,Enhance,ENA-1112-19 + END0512,n/a,n/a,n/a,DC/DC,chemi-con/rubycon 105c,n/a,n/a,n/a,n/a,-,http://rarak.jp/5510,-,-,-
,玄人志向,KRPW-AK650W/88+,https://kakaku.com/item/K0000903028/,"¥6,142",Silver,ATX,140,fixed,x1,Enhance,Enhance ATX1500B,double sided,half-bridge LLC?,japanese 105c,Synchronous Rectification + DC/DC,? TAICON/Teapo 105c,? unicon,n/a,unknown,n/a,-,https://egg.5ch.net/test/read.cgi/jisaku/1408754411/477,-,-,-
,玄人志向,KRPW-AK750W/88+,https://kakaku.com/item/K0000903027/,"¥7,133",Silver,ATX,140,fixed,x1,Enhance,Enhance ATX1500B,double sided,half-bridge LLC?,japanese 105c,Synchronous Rectification + DC/DC,TAICON/Teapo 105c,unicon,n/a,unknown,n/a,-,https://potato.5ch.net/test/read.cgi/jisaku/1308823441/989-990,-,-,-
,玄人志向,KRPW-BK450W/85+,https://kakaku.com/item/K0001026571/,"¥4,800",Bronze,ATX,140,semi,x1,HEC,(MasterWatt),single sided,double forward,japanese 105c,Passive Rectification + DC/DC,chemi-con 105c,FPCAP,chemi-con 105c,DWPH EFS-12E12H,n/a,-,https://egg.5ch.net/test/read.cgi/jisaku/1544418614/717,https://www.amazon.co.jp/dp/B078HLJP9P#aplus_feature_div,-,-
,玄人志向,KRPW-BK550W/85+,https://kakaku.com/item/K0001026570/,"¥5,043",Bronze,ATX,140,semi,x1,HEC,(MasterWatt),single sided,double forward,japanese 105c,Passive Rectification + DC/DC,? chemi-con 105c,? FPCAP,? chemi-con 105c,? DWPH EFS-12E12H,n/a,-,-,https://www.amazon.co.jp/dp/B078HLJP9P#aplus_feature_div,-,-
,玄人志向,KRPW-BK650W/85+,https://kakaku.com/item/K0001026569/,"¥5,691",Bronze,ATX,140,semi,x1,HEC,(MasterWatt),single sided,double forward,japanese 105c,Passive Rectification + DC/DC,chemi-con 105c,FPCAP,chemi-con 105c,? DWPH EFS-12E12H,n/a,-,https://koshitatu.com/?p=12871,https://www.amazon.co.jp/dp/B078HLJP9P#aplus_feature_div,-,-
,玄人志向,KRPW-BK750W/85+,https://kakaku.com/item/K0001026568/,"¥6,339",Bronze,ATX,140,semi,x1,HEC,(MasterWatt),single sided,double forward,japanese 105c,Passive Rectification + DC/DC,? chemi-con 105c,? FPCAP,? chemi-con 105c,? DWPH EFS-12E12H,n/a,-,-,https://www.amazon.co.jp/dp/B078HLJP9P#aplus_feature_div,-,-
,玄人志向,KRPW-BR550W/85+,https://kakaku.com/item/K0001272181/,,Bronze,ATX,140,fixed,x2,Enhance,Enhance ATX3600,double sided,double forward,japanese 105c,Semi-synchronous Rectification + DC/DC,chemi-con/rubycon 105c,unicon,n/a,Yateloon D12SH-12,n/a,https://egg.5ch.net/test/read.cgi/jisaku/1592042396/234-237,https://twitter.com/vpcf90/status/1286071588815691776,https://twitter.com/kuroutoshikou/status/1281092829448556544,-,-
,玄人志向,KRPW-BR650W/85+,https://kakaku.com/item/K0001272180/,,Bronze,ATX,140,fixed,x2,Enhance,Enhance ATX3600,double sided,double forward,japanese 105c,Semi-synchronous Rectification + DC/DC,chemi-con/rubycon 105c,unicon,n/a,Yateloon D12SH-12,n/a,https://twitter.com/kuroutoshikou/status/1281092829448556544,-,-,-,-
,玄人志向,KRPW-GK550W/90+,https://kakaku.com/item/K0001012951/,"¥6,664",Gold,ATX,140,full,x1,Enhance,Enhance ATX2700,double sided,half-bridge LLC,japanese 105c,Synchronous Rectification + DC/DC,? Teapo/Unicon 105c,unknown,unknown,unknown,n/a,-,-,-,-,-
,玄人志向,KRPW-GK650W/90+,https://kakaku.com/item/K0001012950/,"¥8,078",Gold,ATX,140,full,x1,Enhance,Enhance ATX2700,double sided,half-bridge LLC,japanese 105c,Synchronous Rectification + DC/DC,? Teapo/Unicon 105c,unknown,unknown,unknown,n/a,-,-,-,-,-
,玄人志向,KRPW-GK750W/90+,https://kakaku.com/item/K0001012949/,"¥8,942",Gold,ATX,140,full,x2,Enhance,Enhance ATX2700,double sided,half-bridge LLC,japanese 105c,Synchronous Rectification + DC/DC,Teapo/Unicon 105c,unknown,unknown,unknown,n/a,-,https://blog.tsukumo.co.jp/ex/2017/12/_krpw-gk750w90.html,-,-,-
,玄人志向,KRPW-GA750W/90+,https://kakaku.com/item/K0001362987/,"¥9,570",Gold,ATX,150,full,x2,HEC?,,,,,,,,,,,,,,,
,玄人志向,KRPW-GA850W/90+,https://kakaku.com/item/K0001362986/,"¥10,560",Gold,ATX,150,full,x2,HEC?,,,,,,,,,,,,,,,
,玄人志向,KRPW-GR1000W/90+,https://kakaku.com/item/K0001323052/,"¥14,980",Gold,ATX,160,full,x2,Enhance,,,,,,,,,,,,,,,
,玄人志向,KRPW-L5-400W/80+,https://kakaku.com/item/K0000793727/,"¥3,044",Standard,ATX,140,fixed,x1,Enhance,Enhance ATX1200B,single sided,double forward,Teapo 105c,Passive Rectification + Group Regulation,Teapo/Su'scon/Taicon 105c,n/a,n/a,Yateloon D12SH-12,n/a,-,https://sitifukuzin.com/blog/?p=50799,-,-,-
,玄人志向,KRPW-L5-500W/80+,https://kakaku.com/item/K0000793726/,"¥3,623",Standard,ATX,140,fixed,x1,Enhance,Enhance ATX1200B,single sided,double forward,Teapo 105c,Passive Rectification + Group Regulation,Teapo/Su'scon/Taicon 105c,n/a,n/a,? Yateloon D12SH-12,n/a,-,https://akiba-pc.watch.impress.co.jp/img/ah/docs/726/008/html/mdosv1511_9a04.jpg.html,-,-,-
,玄人志向,KRPW-L5-600W/80+,https://kakaku.com/item/K0000793725/,"¥4,432",Standard,ATX,140,fixed,x1,Enhance,Enhance ATX1200B,single sided,double forward,? Teapo 105c,Passive Rectification + Group Regulation,? Teapo/Su'scon/Taicon 105c,n/a,n/a,? Yateloon D12SH-12,n/a,-,-,-,-,-
,玄人志向,KRPW-MG1200W,https://kakaku.com/item/K0001072540/,"¥8,690",Not Certified,ATX,180,fixed,x1,ATNG,ATNG BT-1200WF,single sided,half-bridge LLC?,JEFA 105c?,Synchronous Rectification + DC/DC?,Teapo 105c?,unknown,n/a,unknown,n/a,-,https://elmir.ua/power_supplies/power_supply_unit_1200w_atng_80+_gold_bulk_eth-1200.html,https://qwertyshop.ua/atng-eth-1200-bulk-1200w,-,-
,玄人志向,KRPW-N500W/85+,https://kakaku.com/item/K0000630658/,"¥4,629",Bronze,ATX,125,fixed,x1,ATNG,ATNG ATA-B,single sided,half-bridge LLC,Teapo 105c,Passive Rectification + Group Regulation,Teapo(/Su'scon?) 105c,n/a,n/a,? BOK BDM12025S,n/a,-,https://b.eax.jp/review/11806/,-,-,-
,玄人志向,KRPW-N600W/85+,https://kakaku.com/item/K0000779148/,"¥5,280",Bronze,ATX,125,fixed,x1,ATNG,ATNG ATA-B,single sided,half-bridge LLC,Teapo 105c,Passive Rectification + Group Regulation,Teapo(/Su'scon?) 105c,n/a,n/a,BOK BDM12025S,n/a,-,https://akiba-pc.watch.impress.co.jp/docs/dosv/758155.html,https://plaza.rakuten.co.jp/ftechworks/diary/201910290000/,-,-
,玄人志向,KRPW-PT500W/92+ REV2.0,https://kakaku.com/item/K0000623947/,"¥7,069",Platinum,ATX,140,fixed,x1,Enhance,Enhance ATX1300,double sided,half-bridge LLC,Panasonic 105c,Synchronous Rectification + DC/DC,Teapo/TAICON/Su'scon 105c,Teapo or Duratech/Enesol,n/a,? Yateloon D12SH-12,n/a,Ecos ID # 3784.1,-,-,-,-
,玄人志向,KRPW-PT600W/92+ REV2.0,https://kakaku.com/item/K0000623946/,"¥8,618",Platinum,ATX,140,fixed,x1,Enhance,Enhance ATX1300,double sided,half-bridge LLC,Panasonic 105c,Synchronous Rectification + DC/DC,Teapo/TAICON/Su'scon 105c,Teapo or Duratech/Enesol,n/a,Yateloon D12SH-12,n/a,Ecos ID # 3785.1,https://u7.getuploader.com/dengensure/download/136,http://will2.web.fc2.com/dengen2.html,-,-
,玄人志向,KRPW-RS700W/88+,https://kakaku.com/item/K0000733580/,"¥8,870",Silver,ATX,140,fixed,x1,ATNG,ATNG ATG-S,single sided,unknown,unknown 105c,unknown,unknown 105c,unknown,n/a,unknown,n/a,Ecos ID # 4135.1,-,-,-,-
,玄人志向,KRPW-SX400W/90+,https://kakaku.com/item/K0000585478/,"¥6,277",Gold,SFX,100,fixed,-,Enhance,Enhance ENP7100S,double sided,half-bridge LLC,japanese 105c,Synchronous Rectification + DC/DC,unknown 105c,unknown,unknown,unknown,n/a,Ecos ID # 3517.1,-,-,-,-
,玄人志向,KRPW-SXP600W/90+,https://kakaku.com/item/K0001100455/,"¥9,687",Gold,SFX,100,full,x1,Enhance,Enhance ENP7100S?,double sided,half-bridge LLC,unknown,Synchronous Rectification + DC/DC,unknown 105c,unknown,unknown,unknown,n/a,-,-,-,-,-
,玄人志向,KRPW-TX300W/90+,https://kakaku.com/item/K0000585479/,"¥5,574",Gold,TFX,175,fixed,x1,IN WIN,INWIN GF (IP-P300GF7-2),single sided,double forward,unknown 105c,Passive Rectification + DC/DC,unknown 105c,unknown,n/a,unknown,n/a,Ecos ID # 2621.1,-,-,-,-
